__time,/effort_control/data.0,/joint_states/header/stamp,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/position,/joint_states/joint1/velocity
1699809404.8307,,1699809404.83022,32.064614654,0,-6.421064564,-2.300971369
1699809404.83088,,,,,,
1699809404.8326,,,,,,
1699809404.83264,,1699809404.83207,32.064614654,0,-6.424492052,-2.013349971
1699809404.83437,,,,,,
1699809404.83439,,1699809404.83406,32.064614654,0,-6.428746452,-2.013349971
1699809404.83677,,,,,,
1699809404.83679,,1699809404.83618,32.064614654,0,-6.433204584,-2.109223771
1699809404.8386,,,,,,
1699809404.83861,,1699809404.83806,32.064614654,0,-6.43696763,-2.013349971
1699809404.84031,,,,,,
1699809404.84035,,1699809404.84004,32.064614654,0,-6.441509651,-2.20509757
1699809404.84053,,,,,,
1699809404.84224,,1699809404.84205,32.064614654,0,-6.445056982,-2.109223771
1699809404.84272,,,,,,
1699809404.8446,,,,,,
1699809404.84462,,1699809404.8442,32.064614654,0,-6.449071697,-2.013349971
1699809404.84641,,,,,,
1699809404.84643,,1699809404.84617,32.064614654,0,-6.453182286,-1.917476172
1699809404.84819,,1699809404.84804,32.064614654,0,-6.457101128,-2.013349971
1699809404.84823,,,,,,
1699809404.85105,,,,,,
1699809404.85107,,1699809404.85057,32.064614654,0,-6.461535291,-1.917476172
1699809404.85286,,,,,,
1699809404.85289,,1699809404.85227,32.064614654,0,-6.464663174,-1.821602373
1699809404.85469,,,,,,
1699809404.85472,,1699809404.85406,32.064614654,0,-6.468102646,-1.725728574
1699809404.85662,,,,,,
1699809404.85664,,1699809404.85605,32.064614654,0,-6.472273157,-1.917476172
1699809404.85839,,,,,,
1699809404.85872,,1699809404.85804,32.064614654,0,-6.47562874,-1.821602373
1699809404.86051,,1699809404.8602,32.064614654,0,-6.479056228,-1.725728574
1699809404.86073,,,,,,
1699809404.86231,,1699809404.86206,32.064614654,0,-6.482435779,-1.725728574
1699809404.86251,,,,,,
1699809404.86432,,,,,,
1699809404.86474,,1699809404.86406,32.064614654,0,-6.486043031,-1.629854774
1699809404.86659,,1699809404.86617,32.064614654,0,-6.489913936,-1.725728574
1699809404.86672,,,,,,
1699809404.86842,,1699809404.86805,32.064614654,0,-6.492957929,-1.629854774
1699809404.86852,,,,,,
1699809404.87025,,1699809404.87005,32.064614654,0,-6.496037875,-1.629854774
1699809404.87029,,,,,,
1699809404.87275,,1699809404.87206,32.064614654,0,-6.499501316,-1.629854774
1699809404.87288,,,,,,
1699809404.87458,,1699809404.87407,32.064614654,0,-6.50252134,-1.629854774
1699809404.87464,,,,,,
1699809404.87641,,,,,,
1699809404.87643,,1699809404.87618,32.064614654,0,-6.50561327,-1.629854774
1699809404.87821,,1699809404.87806,32.064614654,0,-6.508393611,-1.533980975
1699809404.87834,,,,,,
1699809404.88062,,1699809404.88006,32.064614654,0,-6.511317761,-1.533980975
1699809404.88088,,,,,,
1699809404.88237,,1699809404.88207,32.064614654,0,-6.514289849,-1.438107176
1699809404.88241,,,,,,
1699809404.88425,,,,,,
1699809404.88473,,1699809404.88406,32.064614654,0,-6.51667471,-1.342233377
1699809404.88655,,,,,,
1699809404.88657,,1699809404.88617,32.064614654,0,-6.519586877,-1.342233377
1699809404.88827,,,,,,
1699809404.88839,,1699809404.88806,32.064614654,0,-6.522103564,-1.342233377
1699809404.89021,,1699809404.89005,32.064614654,0,-6.524536362,-1.246359577
1699809404.89037,,,,,,
1699809404.89051,,,,,,
1699809404.89224,,,,,,
1699809404.89263,,1699809404.89206,32.064614654,0,-6.526981143,-1.246359577
1699809404.89453,,,,,,
1699809404.89472,,1699809404.89406,32.064614654,0,-6.529473862,-1.246359577
1699809404.89655,,1699809404.89618,32.064614654,0,-6.532002534,-1.246359577
1699809404.89673,,,,,,
1699809404.89836,,1699809404.89805,32.064614654,0,-6.533812152,-1.150485778
1699809404.89855,,,,,,
1699809404.90037,,,,,,
1699809404.90079,,1699809404.90005,32.064614654,0,-6.536268918,-1.246359577
1699809404.90261,,,,,,
1699809404.90263,,1699809404.90206,32.064614654,0,-6.538198378,-1.054611979
1699809404.90435,,,,,,
1699809404.90447,,1699809404.90406,32.064614654,0,-6.540283633,-1.054611979
1699809404.90662,,,,,,
1699809404.90687,,1699809404.90617,32.064614654,0,-6.542009361,-0.86286438
1699809404.90832,,,,,,
1699809404.9087,,1699809404.90806,32.064614654,0,-6.54396279,-0.95873818
1699809404.9105,,1699809404.91006,32.064614654,0,-6.545724471,-0.86286438
1699809404.91055,,,,,,
1699809404.91234,,,,,,
1699809404.91237,,1699809404.91206,32.064614654,0,-6.5474502,-0.86286438
1699809404.91457,,,,,,
1699809404.91472,,1699809404.91405,32.064614654,0,-6.549080054,-0.86286438
1699809404.9165,,1699809404.91618,32.064614654,0,-6.550350382,-0.575242983
1699809404.91683,,,,,,
1699809404.91835,,1699809404.91806,32.064614654,0,-6.551896347,-0.671116782
1699809404.91852,,,,,,
1699809404.92023,,,,,,
1699809404.9207,,1699809404.92006,32.064614654,0,-6.553430328,-0.766990581
1699809404.92252,,,,,,
1699809404.92272,,1699809404.92205,32.064614654,0,-6.554748593,-0.575242983
1699809404.92424,,,,,,
1699809404.92455,,1699809404.92406,32.064614654,0,-6.555731299,-0.575242983
1699809404.92637,,1699809404.92618,32.064614654,0,-6.5566421,-0.479369183
1699809404.92649,,,,,,
1699809404.92869,,,,,,
1699809404.92871,,1699809404.92805,32.064614654,0,-6.557840523,-0.575242983
1699809404.93044,,,,,,
1699809404.93046,,1699809404.93005,32.064614654,0,-6.55896704,-0.575242983
1699809404.9323,,1699809404.93208,32.064614654,0,-6.559482361,-0.383495384
1699809404.93271,,,,,,
1699809404.93441,,,,,,
1699809404.93473,,1699809404.93406,32.064614654,0,-6.560249352,-0.383495384
1699809404.93656,,1699809404.93618,32.064614654,0,-6.561327932,-0.479369183
1699809404.9366,,,,,,
1699809404.93834,,,,,,
1699809404.93836,,1699809404.93805,32.064614654,0,-6.561639522,-0.287621585
1699809404.94057,,,,,,
1699809404.94078,,1699809404.94018,32.064614654,0,-6.562214765,-0.287621585
1699809404.94093,,,,,,
1699809404.94225,,,,,,
1699809404.9426,,1699809404.94205,32.064614654,0,-6.562466433,-0.191747786
1699809404.94439,,1699809404.94405,32.064614654,0,-6.562849929,-0.191747786
1699809404.9445,,,,,,
1699809404.94675,,,,,,
1699809404.94685,,1699809404.94618,32.064614654,0,-6.563545014,-0.287621585
1699809404.94845,,,,,,
1699809404.94865,,1699809404.94804,32.064614654,0,-6.563832635,-0.191747786
1699809404.95044,,1699809404.95004,32.064614654,0,-6.563868588,-0.095873981
1699809404.95071,,,,,,
1699809404.95226,,1699809404.95205,32.064614654,0,-6.563712793,0
1699809404.95231,,,,,,
1699809404.95467,,,,,,
1699809404.9547,,1699809404.95405,32.064614654,0,-6.563712793,0
1699809404.95637,,,,,,
1699809404.95648,,1699809404.95606,32.064614654,0,-6.563712793,0
1699809404.95832,,1699809404.95806,32.064614654,0,-6.563712793,0
1699809404.95861,,,,,,
1699809404.96071,,1699809404.96016,32.064614654,0,-6.563712793,0
1699809404.96077,,,,,,
1699809404.9625,,,,,,
1699809404.96252,,1699809404.96204,32.064614654,0,-6.563712793,0
1699809404.96436,,1699809404.9642,32.064614654,0,-6.563712793,0
1699809404.96481,,,,,,
1699809404.96648,,,,,,
1699809404.96671,,1699809404.96605,32.064614654,0,-6.563712793,0
1699809404.96855,,1699809404.96822,32.064614654,0,-6.562634213,0.287621421
1699809404.96868,,,,,,
1699809404.97029,,1699809404.97018,32.064614654,0,-6.561711427,0.38349522
1699809404.97034,,,,,,
1699809404.97268,,,,,,
1699809404.97269,,1699809404.97205,32.064614654,0,-6.5606688,0.383495244
1699809404.97437,,,,,,
1699809404.97449,,1699809404.97415,32.064614654,0,-6.55996173,0.383495244
1699809404.97633,,1699809404.97615,32.064614654,0,-6.558895134,0.479369043
1699809404.9766,,,,,,
1699809404.97877,,,,,,
1699809404.97879,,1699809404.97818,32.064614654,0,-6.557936396,0.479369043
1699809404.98053,,,,,,
1699809404.98055,,1699809404.98005,32.064614654,0,-6.556941706,0.479369043
1699809404.98237,,1699809404.98215,32.064614654,0,-6.555982968,0.479369043
1699809404.98276,,,,,,
1699809404.98439,,,,,,
1699809404.98472,,1699809404.98418,32.064614654,0,-6.554508908,0.575242842
1699809404.98653,,1699809404.98605,32.064614654,0,-6.552938975,0.671116642
1699809404.98664,,,,,,
1699809404.98835,,,,,,
1699809404.98837,,1699809404.98803,32.064614654,0,-6.551812457,0.671116642
1699809404.99023,,1699809404.99004,32.064614654,0,-6.550302445,0.671116642
1699809404.99063,,,,,,
1699809404.99236,,,,,,
1699809404.99254,,1699809404.99207,32.064614654,0,-6.548708543,0.766990488
1699809404.9927,,,,,,
1699809404.9943,,1699809404.99415,32.064614654,0,-6.546791067,0.766990488
1699809404.99459,,,,,,
1699809404.99669,,1699809404.99616,32.064614654,0,-6.544981449,0.862864287
1699809404.99685,,,,,,
1699809404.99847,,1699809404.99804,32.064614654,0,-6.543219768,0.958738086
1699809404.99851,,,,,,
1699809405.00032,,1699809405.00016,32.064614654,0,-6.541422134,0.862864287
1699809405.00079,,,,,,
1699809405.0025,,,,,,
1699809405.00266,,1699809405.00204,32.064614654,0,-6.539181084,0.958738086
1699809405.00447,,1699809405.00409,32.064614654,0,-6.537179719,1.054611885
1699809405.00475,,,,,,
1699809405.00636,,1699809405.00618,32.064614654,0,-6.534555174,1.150485685
1699809405.00639,,,,,,
1699809405.00821,,1699809405.00804,32.064614654,0,-6.53306913,0.958738086
1699809405.0087,,,,,,
1699809405.01042,,,,,,
1699809405.0105,,1699809405.01018,32.064614654,0,-6.530684269,1.054611885
1699809405.01233,,1699809405.01206,32.064614654,0,-6.527855992,1.342233283
1699809405.01264,,,,,,
1699809405.01416,,1699809405.01404,32.064614654,0,-6.525914547,1.150485685
1699809405.01435,,,,,,
1699809405.0166,,,,,,
1699809405.01662,,1699809405.01606,32.064614654,0,-6.523385876,1.246359484
1699809405.01838,,,,,,
1699809405.0184,,1699809405.01806,32.064614654,0,-6.520821252,1.246359484
1699809405.02022,,1699809405.02005,32.064614654,0,-6.518496312,1.150485685
1699809405.02061,,,,,,
1699809405.02232,,,,,,
1699809405.02261,,1699809405.02206,32.064614654,0,-6.515692004,1.438107082
1699809405.02443,,1699809405.02405,32.064614654,0,-6.512695947,1.438107082
1699809405.02458,,,,,,
1699809405.02627,,,,,,
1699809405.02629,,1699809405.02605,32.064614654,0,-6.509711875,1.533980882
1699809405.02857,,,,,,
1699809405.02861,,1699809405.02805,32.064614654,0,-6.506847646,1.533980882
1699809405.03024,,,,,,
1699809405.0304,,1699809405.03005,32.064614654,0,-6.503887542,1.533980882
1699809405.03225,,1699809405.03205,32.064614654,0,-6.501035297,1.342233283
1699809405.0325,,,,,,
1699809405.03461,,1699809405.03405,32.064614654,0,-6.498051225,1.438107082
1699809405.0347,,,,,,
1699809405.03644,,,,,,
1699809405.03645,,1699809405.03618,32.064614654,0,-6.494695642,1.533980882
1699809405.03827,,1699809405.03805,32.064614654,0,-6.491771491,1.533980975
1699809405.03872,,,,,,
1699809405.04043,,,,,,
1699809405.04061,,1699809405.04004,32.064614654,0,-6.488152255,1.725728574
1699809405.04239,,1699809405.04206,32.064614654,0,-6.484760719,1.725728574
1699809405.04268,,,,,,
1699809405.04437,,,,,,
1699809405.04485,,1699809405.04415,32.064614654,0,-6.481692758,1.629854774
1699809405.04498,,,,,,
1699809405.0466,,,,,,
1699809405.04661,,1699809405.04629,32.064614654,0,-6.478133443,1.821602373
1699809405.04828,,,,,,
1699809405.04843,,1699809405.04808,32.064614654,0,-6.475053497,1.821602373
1699809405.05027,,1699809405.05015,32.064614654,0,-6.47114664,1.821602373
1699809405.05053,,,,,,
1699809405.0527,,,,,,
1699809405.05272,,1699809405.05215,32.064614654,0,-6.46788693,1.629854774
1699809405.05442,,,,,,
1699809405.05463,,1699809405.05416,32.064614654,0,-6.464063963,1.725728574
1699809405.05645,,1699809405.05618,32.064614654,0,-6.459725673,2.013349971
1699809405.05668,,,,,,
1699809405.05834,,,,,,
1699809405.05836,,1699809405.05803,32.064614654,0,-6.456657712,1.821602373
1699809405.06065,,,,,,
1699809405.06069,,1699809405.06032,32.064614654,0,-6.452750854,1.917476172
1699809405.06234,,,,,,
1699809405.06256,,1699809405.06209,32.064614654,0,-6.449383287,1.821602373
1699809405.0646,,,,,,
1699809405.06499,,1699809405.06429,32.064614654,0,-6.444793329,1.917476172
1699809405.06632,,,,,,
1699809405.06679,,1699809405.06605,32.064614654,0,-6.441281951,1.917476172
1699809405.06858,,,,,,
1699809405.0686,,1699809405.06818,32.064614654,0,-6.437159378,2.013349971
1699809405.07023,,,,,,
1699809405.07038,,1699809405.07005,32.064614654,0,-6.433456252,1.917476172
1699809405.07223,,1699809405.07203,32.064614654,0,-6.429046058,2.109223771
1699809405.07248,,,,,,
1699809405.07466,,1699809405.07403,32.064614654,0,-6.425199121,2.013349971
1699809405.07471,,,,,,
1699809405.07645,,,,,,
1699809405.07647,,1699809405.07618,32.064614654,0,-6.420920753,2.013349971
1699809405.07829,,1699809405.07803,32.064614654,0,-6.41725358,1.917476172
1699809405.07867,,,,,,
1699809405.08042,,,,,,
1699809405.08068,,1699809405.08026,32.064614654,0,-6.412867354,2.109223771
1699809405.08249,,1699809405.08208,32.064614654,0,-6.408888591,2.013349971
1699809405.08273,,,,,,
1699809405.08432,,1699809405.08405,32.064614654,0,-6.404502365,2.20509757
1699809405.08452,,,,,,
1699809405.08667,,1699809405.08619,32.064614654,0,-6.400056217,2.109223771
1699809405.08673,,,,,,
1699809405.08843,,,,,,
1699809405.08854,,1699809405.08818,32.064614654,0,-6.395502212,2.109223771
1699809405.09028,,1699809405.09004,32.064614654,0,-6.391918929,2.109223771
1699809405.09069,,,,,,
1699809405.09239,,,,,,
1699809405.09241,,1699809405.09215,32.064614654,0,-6.387532702,2.109223771
1699809405.09467,,,,,,
1699809405.09483,,1699809405.09415,32.064614654,0,-6.383098539,2.20509757
1699809405.09637,,,,,,
1699809405.09666,,1699809405.09615,32.064614654,0,-6.378951997,2.109223771
1699809405.09669,,,,,,
1699809405.09867,,,,,,
1699809405.09869,,1699809405.09804,32.064614654,0,-6.37427815,2.20509757
1699809405.10036,,,,,,
1699809405.10055,,1699809405.10006,32.064614654,0,-6.369867955,2.300971369
1699809405.10239,,1699809405.10204,32.064614654,0,-6.365673476,2.109223771
1699809405.10267,,,,,,
1699809405.10438,,,,,,
1699809405.10482,,1699809405.1041,32.064614654,0,-6.361586856,2.109223771
1699809405.10666,,,,,,
1699809405.10668,,1699809405.10618,32.064614654,0,-6.357176661,2.109223771
1699809405.10835,,,,,,
1699809405.10848,,1699809405.10804,32.064614654,0,-6.352658608,2.20509757
1699809405.11036,,1699809405.11004,32.064614654,0,-6.34869183,2.109223771
1699809405.11061,,,,,,
1699809405.11236,,,,,,
1699809405.11279,,1699809405.1121,32.064614654,0,-6.343670439,2.300971369
1699809405.11453,,1699809405.1142,32.064614654,0,-6.339859456,2.109223771
1699809405.11456,,,,,,
1699809405.11636,,1699809405.11618,32.064614654,0,-6.335005845,2.20509757
1699809405.11686,,,,,,
1699809405.11856,,,,,,
1699809405.11873,,1699809405.11822,32.064614654,0,-6.330727476,2.20509757
1699809405.12054,,1699809405.12017,32.064614654,0,-6.326676808,2.20509757
1699809405.12084,,,,,,
1699809405.12257,,,,,,
1699809405.12291,,1699809405.12223,32.064614654,0,-6.32185915,2.300971369
1699809405.12471,,1699809405.12415,32.064614654,0,-6.317760545,2.109223771
1699809405.12476,,,,,,
1699809405.12652,,,,,,
1699809405.12655,,1699809405.12605,32.064614654,0,-6.313410271,2.109223771
1699809405.12827,,1699809405.12815,32.064614654,0,-6.30886825,2.300971369
1699809405.12878,,,,,,
1699809405.13051,,,,,,
1699809405.13054,,1699809405.13015,32.064614654,0,-6.304709724,2.109223771
1699809405.13279,,,,,,
1699809405.13282,,1699809405.13215,32.064614654,0,-6.300167703,2.20509757
1699809405.13451,,,,,,
1699809405.13463,,1699809405.13415,32.064614654,0,-6.29627283,2.20509757
1699809405.13644,,1699809405.13625,32.064614654,0,-6.291059692,2.300971369
1699809405.13679,,,,,,
1699809405.13832,,1699809405.13815,32.064614654,0,-6.287068945,2.20509757
1699809405.13851,,,,,,
1699809405.14022,,,,,,
1699809405.14073,,1699809405.14005,32.064614654,0,-6.282790577,2.109223771
1699809405.14251,,,,,,
1699809405.14255,,1699809405.14205,32.064614654,0,-6.278608082,2.20509757
1699809405.14427,,,,,,
1699809405.14439,,1699809405.14403,32.064614654,0,-6.274473525,2.109223771
1699809405.14621,,1699809405.14603,32.064614654,0,-6.27006333,2.109223771
1699809405.14652,,,,,,
1699809405.14825,,,,,,
1699809405.14867,,1699809405.14805,32.064614654,0,-6.266084567,2.109223771
1699809405.14883,,,,,,
1699809405.15037,,1699809405.15005,32.064614654,0,-6.261698341,2.109223771
1699809405.15054,,,,,,
1699809405.15265,,1699809405.15215,32.064614654,0,-6.257192272,2.20509757
1699809405.15283,,,,,,
1699809405.15438,,1699809405.15415,32.064614654,0,-6.253309384,2.109223771
1699809405.15453,,,,,,
1699809405.1568,,1699809405.15615,32.064614654,0,-6.249042999,2.013349971
1699809405.15683,,,,,,
1699809405.15852,,,,,,
1699809405.15865,,1699809405.15803,32.064614654,0,-6.244668757,2.300971369
1699809405.16042,,1699809405.16026,32.064614654,0,-6.240606105,2.013349971
1699809405.1608,,,,,,
1699809405.16225,,1699809405.16203,32.064614654,0,-6.237106711,1.821602373
1699809405.16251,,,,,,
1699809405.16423,,,,,,
1699809405.16468,,1699809405.16405,32.064614654,0,-6.232996122,2.013349971
1699809405.16652,,,,,,
1699809405.16656,,1699809405.16615,32.064614654,0,-6.229077281,2.013349971
1699809405.16825,,,,,,
1699809405.16843,,1699809405.16803,32.064614654,0,-6.225266297,1.917476172
1699809405.17034,,1699809405.1702,32.064614654,0,-6.221203645,1.917476172
1699809405.1705,,,,,,
1699809405.17274,,,,,,
1699809405.17277,,1699809405.17218,32.064614654,0,-6.217009166,2.109223771
1699809405.17444,,,,,,
1699809405.17457,,1699809405.17419,32.064614654,0,-6.213437867,1.917476172
1699809405.17641,,1699809405.17622,32.064614654,0,-6.209411168,1.821602373
1699809405.17668,,,,,,
1699809405.17851,,,,,,
1699809405.17875,,1699809405.17816,32.064614654,0,-6.20567209,1.917476172
1699809405.18034,,,,,,
1699809405.1805,,1699809405.18015,32.064614654,0,-6.201992932,2.013349971
1699809405.18222,,1699809405.18208,32.064614654,0,-6.198577428,1.917476172
1699809405.18276,,,,,,
1699809405.18462,,,,,,
1699809405.18464,,1699809405.18415,32.064614654,0,-6.195113987,1.725728574
1699809405.18635,,,,,,
1699809405.18645,,1699809405.18603,32.064614654,0,-6.191530704,1.725728574
1699809405.18878,,,,,,
1699809405.18883,,1699809405.18815,32.064614654,0,-6.187815594,1.725728574
1699809405.19061,,,,,,
1699809405.1907,,1699809405.19003,32.064614654,0,-6.184531917,1.725728574
1699809405.19248,,,,,,
1699809405.19259,,1699809405.19215,32.064614654,0,-6.180900697,1.725728574
1699809405.19433,,,,,,
1699809405.19435,,1699809405.19415,32.064614654,0,-6.177796782,1.725728574
1699809405.19679,,,,,,
1699809405.1968,,1699809405.19615,32.064614654,0,-6.174405247,1.629854774
1699809405.19857,,,,,,
1699809405.19859,,1699809405.19816,32.064614654,0,-6.171541017,1.533980975
1699809405.19862,,,,,,
1699809405.20031,,,,,,
1699809405.20034,,1699809405.20018,32.064614654,0,-6.167897813,1.629854774
1699809405.20271,,,,,,
1699809405.20276,,1699809405.20204,32.064614654,0,-6.16508152,1.629854774
1699809405.20431,,1699809405.20405,32.064614654,0,-6.161917684,1.629854774
1699809405.20434,,,,,,
1699809405.20658,,1699809405.20615,32.064614654,0,-6.158550117,1.533980975
1699809405.20663,,,,,,
1699809405.20849,,1699809405.20826,32.064614654,0,-6.15572184,1.438107176
1699809405.20892,,,,,,
1699809405.21062,,,,,,
1699809405.21084,,1699809405.21015,32.064614654,0,-6.153205153,1.342233377
1699809405.21235,,,,,,
1699809405.21262,,1699809405.21204,32.064614654,0,-6.150149176,1.438107176
1699809405.21441,,1699809405.2141,32.064614654,0,-6.147464709,1.533980975
1699809405.21461,,,,,,
1699809405.21633,,,,,,
1699809405.21685,,1699809405.21615,32.064614654,0,-6.144384763,1.438107176
